"","gpu_name","gpu_id","AppName","AppId","Input.Size","Duration","max_clock_rate","num_of_cores","Achieved.Occupancy","Executed.Load.Store.Instructions","Shared.Load.Transactions","Shared.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Unified.Cache.Throughput","Floating.Point.Operations.Single.Precision.","Instructions.Issued","warps_launched","Block.X"
"901","GTX-980",9,"matMul_gpu_sharedmem",4,7424,1.32248,1216,2048,0.998298,20787259392,19180290048,1598357504,12786860032,6889472,8,4,133.622317,818359042048,46407486464,1722368,16
"902","GTX-980",9,"matMul_gpu_sharedmem",4,7680,1.467632,1216,2048,0.998508,23012352000,21233664000,1769472000,14155776000,7372800,8,4,133.79737,905969664000,51373673205,1843200,16
"903","GTX-980",9,"matMul_gpu_sharedmem",4,7936,1.618972,1216,2048,0.99842,25390819328,23428595712,1952382976,15619063808,7872512,8,4,133.92765,999620083712,56682089472,1968128,16
"904","GTX-980",9,"matMul_gpu_sharedmem",4,8192,1.76967,1216,2048,0.998539,27927773184,25769803776,2147483648,17179869184,8388608,8,4,134.716728,1099511627776,62344137728,2097152,16
"905","GTX-980",9,"matrix_sum_normal",5,256,1.5455e-05,1216,2048,0.730575,14336,0,0,131072,65536,32,32,33.184807,65536,71955,2048,16
"906","GTX-980",9,"matrix_sum_normal",5,512,5.4494e-05,1216,2048,0.792634,57344,0,0,524288,262144,32,32,39.200486,262144,274709,8192,16
"907","GTX-980",9,"matrix_sum_normal",5,768,0.000126203,1216,2048,0.823231,129024,0,0,1179648,589824,32,32,39.132417,589824,612624,18432,16
"908","GTX-980",9,"matrix_sum_normal",5,1024,0.00021084,1216,2048,0.820546,229376,0,0,2097152,1048576,32,32,36.936089,1048576,1086002,32768,16
"909","GTX-980",9,"matrix_sum_normal",5,1280,0.000349811,1216,2048,0.822046,358400,0,0,3276800,1638400,32,32,34.986891,1638400,1694264,51200,16
"910","GTX-980",9,"matrix_sum_normal",5,1536,0.000476366,1216,2048,0.833888,516096,0,0,4718592,2359296,32,32,36.822544,2359296,2437677,73728,16
"911","GTX-980",9,"matrix_sum_normal",5,1792,0.000666791,1216,2048,0.832351,702464,0,0,6422528,3211264,32,32,35.673011,3211264,3316282,100352,16
"912","GTX-980",9,"matrix_sum_normal",5,2048,0.000779938,1216,2048,0.831271,917504,0,0,8388608,4194304,32,32,40.076023,4194304,4329759,131072,16
"913","GTX-980",9,"matrix_sum_normal",5,2304,0.00112338,1216,2048,0.82966,1161216,0,0,10616832,5308416,32,32,35.046904,5308416,5478683,165888,16
"914","GTX-980",9,"matrix_sum_normal",5,2560,0.001378218,1216,2048,0.831117,1433600,0,0,13107200,6553600,32,32,35.551854,6553600,6763064,204800,16
"915","GTX-980",9,"matrix_sum_normal",5,2816,0.001612704,1216,2048,0.83389,1734656,0,0,15859712,7929856,32,32,36.366498,7929856,8182315,247808,16
"916","GTX-980",9,"matrix_sum_normal",5,3072,0.00189234,1216,2048,0.832611,2064384,0,0,18874368,9437184,32,32,37.002528,9437184,9736458,294912,16
"917","GTX-980",9,"matrix_sum_normal",5,3328,0.002330211,1216,2048,0.832927,2422784,0,0,22151168,11075584,32,32,36.553259,11075584,11426090,346112,16
"918","GTX-980",9,"matrix_sum_normal",5,3584,0.002625271,1216,2048,0.834574,2809856,0,0,25690112,12845056,32,32,38.533444,12845056,13250850,401408,16
"919","GTX-980",9,"matrix_sum_normal",5,3840,0.003276317,1216,2048,0.833379,3225600,0,0,29491200,14745600,32,32,36.449598,14745600,15211071,460800,16
"920","GTX-980",9,"matrix_sum_normal",5,4096,0.003231293,1216,2048,0.834738,3670016,0,0,33554432,16777216,32,32,43.454591,16777216,17305884,524288,16
"921","GTX-980",9,"matrix_sum_normal",5,4352,0.004286355,1216,2048,0.833915,4143104,0,0,37879808,18939904,32,32,35.777696,18939904,19536437,591872,16
"922","GTX-980",9,"matrix_sum_normal",5,4608,0.004443852,1216,2048,0.83431,4644864,0,0,42467328,21233664,32,32,37.703849,21233664,21901579,663552,16
"923","GTX-980",9,"matrix_sum_normal",5,4864,0.005015797,1216,2048,0.835036,5175296,0,0,47316992,23658496,32,32,36.966032,23658496,24402480,739328,16
"924","GTX-980",9,"matrix_sum_normal",5,5120,0.005472993,1216,2048,0.833488,5734400,0,0,52428800,26214400,32,32,37.279824,26214400,27037986,819200,16
"925","GTX-980",9,"matrix_sum_normal",5,5376,0.005966925,1216,2048,0.833951,6322176,0,0,57802752,28901376,32,32,38.184631,28901376,29809209,903168,16
"926","GTX-980",9,"matrix_sum_normal",5,5632,0.00662389,1216,2048,0.834454,6938624,0,0,63438848,31719424,32,32,36.952858,31719424,32715306,991232,16
"927","GTX-980",9,"matrix_sum_normal",5,5888,0.007560395,1216,2048,0.835025,7583744,0,0,69337088,34668544,32,32,35.670469,34668544,35756591,1083392,16
"928","GTX-980",9,"matrix_sum_normal",5,6144,0.007785538,1216,2048,0.834165,8257536,0,0,75497472,37748736,32,32,37.505511,37748736,38933066,1179648,16
"929","GTX-980",9,"matrix_sum_normal",5,6400,0.009480091,1216,2048,0.834987,8960000,0,0,81920000,40960000,32,32,33.278386,40960000,42244364,1280000,16
"930","GTX-980",9,"matrix_sum_normal",5,6656,0.009070187,1216,2048,0.835073,9691136,0,0,88604672,44302336,32,32,35.806328,44302336,45691563,1384448,16
"931","GTX-980",9,"matrix_sum_normal",5,6912,0.010546,1216,2048,0.834551,10450944,0,0,95551488,47775744,32,32,34.755744,47775744,49273106,1492992,16
"932","GTX-980",9,"matrix_sum_normal",5,7168,0.010686,1216,2048,0.833897,11239424,0,0,102760448,51380224,32,32,35.287462,51380224,52990521,1605632,16
"933","GTX-980",9,"matrix_sum_normal",5,7424,0.011593,1216,2048,0.835074,12056576,0,0,110231552,55115776,32,32,34.772351,55115776,56842509,1722368,16
"934","GTX-980",9,"matrix_sum_normal",5,7680,0.013055,1216,2048,0.833272,12902400,0,0,117964800,58982400,32,32,33.112035,58982400,60829958,1843200,16
"935","GTX-980",9,"matrix_sum_normal",5,7936,0.013426,1216,2048,0.834503,13776896,0,0,125960192,62980096,32,32,34.406928,62980096,64952857,1968128,16
"936","GTX-980",9,"matrix_sum_normal",5,8192,0.015343,1216,2048,0.83515,14680064,0,0,134217728,67108864,32,32,32.952293,67108864,69210380,2097152,16
"937","GTX-980",9,"matrix_sum_coalesced",6,256,3.296e-06,1216,2048,0.73656,14336,0,0,32768,8192,8,4,126.694668,65536,70426,2048,16
"938","GTX-980",9,"matrix_sum_coalesced",6,512,1.3344e-05,1216,2048,0.804412,57344,0,0,131072,32768,8,4,138.874076,262144,273847,8192,16
"939","GTX-980",9,"matrix_sum_coalesced",6,768,4.1278e-05,1216,2048,0.865249,129024,0,0,294912,73728,8,4,106.39481,589824,611796,18432,16
"940","GTX-980",9,"matrix_sum_coalesced",6,1024,7.2542e-05,1216,2048,0.875085,229376,0,0,524288,131072,8,4,106.317107,1048576,1084860,32768,16
"941","GTX-980",9,"matrix_sum_coalesced",6,1280,0.000114972,1216,2048,0.87115,358400,0,0,819200,204800,8,4,106.32932,1638400,1693095,51200,16
"942","GTX-980",9,"matrix_sum_coalesced",6,1536,0.000163674,1216,2048,0.874775,516096,0,0,1179648,294912,8,4,106.661438,2359296,2436537,73728,16
"943","GTX-980",9,"matrix_sum_coalesced",6,1792,0.000223991,1216,2048,0.871954,702464,1,1,1605632,401408,8,4,106.696253,3211264,3315309,100352,16
"944","GTX-980",9,"matrix_sum_coalesced",6,2048,0.000290485,1216,2048,0.878349,917504,1,1,2097152,524288,8,4,107.304243,4194304,4328879,131072,16
"945","GTX-980",9,"matrix_sum_coalesced",6,2304,0.000369905,1216,2048,0.871419,1161216,0,0,2654208,663552,8,4,105.878429,5308416,5477819,165888,16
"946","GTX-980",9,"matrix_sum_coalesced",6,2560,0.000455278,1216,2048,0.876,1433600,0,0,3276800,819200,8,4,105.814552,6553600,6761911,204800,16
"947","GTX-980",9,"matrix_sum_coalesced",6,2816,0.000552586,1216,2048,0.875436,1734656,0,0,3964928,991232,8,4,106.070346,7929856,8181316,247808,16
"948","GTX-980",9,"matrix_sum_coalesced",6,3072,0.000656357,1216,2048,0.87822,2064384,0,0,4718592,1179648,8,4,106.95478,9437184,9735749,294912,16
"949","GTX-980",9,"matrix_sum_coalesced",6,3328,0.00077328,1216,2048,0.873289,2422784,0,0,5537792,1384448,8,4,106.697092,11075584,11425342,346112,16
"950","GTX-980",9,"matrix_sum_coalesced",6,3584,0.000894716,1216,2048,0.869931,2809856,0,0,6422528,1605632,8,4,106.422772,12845056,13250118,401408,16
"951","GTX-980",9,"matrix_sum_coalesced",6,3840,0.001092051,1216,2048,0.87517,3225600,0,0,7372800,1843200,8,4,106.577807,14745600,15210049,460800,16
"952","GTX-980",9,"matrix_sum_coalesced",6,4096,0.001161008,1216,2048,0.878684,3670016,0,0,8388608,2097152,8,4,107.062346,16777216,17305205,524288,16
"953","GTX-980",9,"matrix_sum_coalesced",6,4352,0.001322922,1216,2048,0.877109,4143104,0,0,9469952,2367488,8,4,105.944402,18939904,19535271,591872,16
"954","GTX-980",9,"matrix_sum_coalesced",6,4608,0.001481284,1216,2048,0.875161,4644864,0,0,10616832,2654208,8,4,106.686541,21233664,21900700,663552,16
"955","GTX-980",9,"matrix_sum_coalesced",6,4864,0.00165606,1216,2048,0.878269,5175296,0,0,11829248,2957312,8,4,105.502794,23658496,24401493,739328,16
"956","GTX-980",9,"matrix_sum_coalesced",6,5120,0.001831573,1216,2048,0.878498,5734400,0,0,13107200,3276800,8,4,106.476787,26214400,27037088,819200,16
"957","GTX-980",9,"matrix_sum_coalesced",6,5376,0.002022284,1216,2048,0.878369,6322176,0,0,14450688,3612672,8,4,106.15757,28901376,29808187,903168,16
"958","GTX-980",9,"matrix_sum_coalesced",6,5632,0.002223236,1216,2048,0.874447,6938624,3,3,15859712,3964928,8,4,105.935219,31719424,32714326,991232,16
"959","GTX-980",9,"matrix_sum_coalesced",6,5888,0.002493497,1216,2048,0.875145,7583744,0,0,17334272,4333568,8,4,105.607604,34668544,35755466,1083392,16
"960","GTX-980",9,"matrix_sum_coalesced",6,6144,0.002631347,1216,2048,0.880845,8257536,0,0,18874368,4718592,8,4,106.563154,37748736,38931911,1179648,16
"961","GTX-980",9,"matrix_sum_coalesced",6,6400,0.002940678,1216,2048,0.877225,8960000,0,0,20480000,5120000,8,4,105.645921,40960000,42243524,1280000,16
"962","GTX-980",9,"matrix_sum_coalesced",6,6656,0.003105439,1216,2048,0.875662,9691136,0,0,22151168,5537792,8,4,106.176575,44302336,45690284,1384448,16
"963","GTX-980",9,"matrix_sum_coalesced",6,6912,0.00341477,1216,2048,0.876437,10450944,1,1,23887872,5971968,8,4,105.511955,47775744,49272435,1492992,16
"964","GTX-980",9,"matrix_sum_coalesced",6,7168,0.003660327,1216,2048,0.879014,11239424,0,0,25690112,6422528,8,4,106.094174,51380224,52989553,1605632,16
"965","GTX-980",9,"matrix_sum_coalesced",6,7424,0.003876127,1216,2048,0.8736,12056576,0,0,27557888,6889472,8,4,105.699409,55115776,56841826,1722368,16
"966","GTX-980",9,"matrix_sum_coalesced",6,7680,0.004176881,1216,2048,0.877597,12902400,0,0,29491200,7372800,8,4,105.388436,58982400,60829106,1843200,16
"967","GTX-980",9,"matrix_sum_coalesced",6,7936,0.004423399,1216,2048,0.877777,13776896,0,0,31490048,7872512,8,4,105.846667,62980096,64951880,1968128,16
"968","GTX-980",9,"matrix_sum_coalesced",6,8192,0.004737914,1216,2048,0.882397,14680064,0,0,33554432,8388608,8,4,105.881842,67108864,69209548,2097152,16
"969","GTX-980",9,"dotProd",7,131072,1.4816e-05,1216,2048,0.875058,76800,12800,10240,65536,512,8,1,72.910445,392704,523776,4096,256
"970","GTX-980",9,"dotProd",7,262144,2.7199e-05,1216,2048,0.916064,153600,25600,20480,131072,1024,8,1,79.46316,785408,1045245,8192,256
"971","GTX-980",9,"dotProd",7,524288,5.3566e-05,1216,2048,0.925498,307200,51200,40960,262144,2048,8,1,84.248156,1570816,2088960,16384,256
"972","GTX-980",9,"dotProd",7,1048576,0.00010294,1216,2048,0.930553,614400,102400,81920,524288,4096,8,1,79.892216,3141632,4175617,32768,256
"973","GTX-980",9,"dotProd",7,2097152,0.000200504,1216,2048,0.933897,1228800,204800,163840,1048576,8192,8,1,82.712658,6283264,8349440,65536,256
"974","GTX-980",9,"dotProd",7,4194304,0.000397232,1216,2048,0.935887,2457600,409600,327680,2097152,16384,8,1,83.674726,12566528,16697344,131072,256
"975","GTX-980",9,"dotProd",7,8388608,0.000789345,1216,2048,0.936797,4915200,819200,655360,4194304,32768,8,1,84.337284,25133056,33392640,262144,256
"976","GTX-980",9,"dotProd",7,12582912,0.001183218,1216,2048,0.936982,7372800,1228800,983040,6291456,49152,8,1,94.273311,37699584,50087936,393216,256
"977","GTX-980",9,"dotProd",7,16777216,0.00157805,1216,2048,0.937589,9830400,1638400,1310720,8388608,65536,8,1,95.388828,50266112,66782959,524288,256
"978","GTX-980",9,"dotProd",7,20971520,0.001971058,1216,2048,0.937483,12288000,2048000,1638400,10485760,81920,8,1,95.497937,62832640,83478267,655360,256
"979","GTX-980",9,"dotProd",7,25165824,0.002365697,1216,2048,0.937668,14745600,2457600,1966080,12582912,98304,8,1,95.406932,75399168,100173555,786432,256
"980","GTX-980",9,"dotProd",7,29360128,0.002758129,1216,2048,0.937613,17203200,2867200,2293760,14680064,114688,8,1,95.561533,87965696,116869120,917504,256
"981","GTX-980",9,"dotProd",7,33554432,0.003151712,1216,2048,0.937596,19660800,3276800,2621440,16777216,131072,8,1,95.591072,100532224,133564416,1048576,256
"982","GTX-980",9,"dotProd",7,37748736,0.003546544,1216,2048,0.937621,22118400,3686400,2949120,18874368,147456,8,1,95.58946,113098752,150259712,1179648,256
"983","GTX-980",9,"dotProd",7,41943040,0.003941825,1216,2048,0.937719,24576000,4096000,3276800,20971520,163840,8,1,95.543836,125665280,166954758,1310720,256
"984","GTX-980",9,"dotProd",7,46137344,0.004338799,1216,2048,0.937777,27033600,4505600,3604480,23068672,180224,8,1,95.517897,138231808,183650304,1441792,256
"985","GTX-980",9,"dotProd",7,50331648,0.004728384,1216,2048,0.937735,29491200,4915200,3932160,25165824,196608,8,1,95.587722,150798336,200345600,1572864,256
"986","GTX-980",9,"dotProd",7,54525952,0.004854618,1216,2048,0.937797,31948800,5324800,4259840,27262976,212992,8,1,95.511107,163364864,217040896,1703936,256
"987","GTX-980",9,"dotProd",7,58720256,0.00494831,1216,2048,0.937809,34406400,5734400,4587520,29360128,229376,8,1,95.43346,175931392,233736192,1835008,256
"988","GTX-980",9,"dotProd",7,62914560,0.005241513,1216,2048,0.937811,36864000,6144000,4915200,31457280,245760,8,1,95.53112,188497920,250431225,1966080,256
"989","GTX-980",9,"dotProd",7,67108864,0.005591867,1216,2048,0.937937,39321600,6553600,5242880,33554432,262144,8,1,95.435456,201064448,267126784,2097152,256
"990","GTX-980",9,"dotProd",7,71303168,0.005936939,1216,2048,0.937847,41779200,6963200,5570560,35651584,278528,8,1,95.532788,213630976,283821824,2228224,256
"991","GTX-980",9,"dotProd",7,75497472,0.006287325,1216,2048,0.937833,44236800,7372800,5898240,37748736,294912,8,1,95.537426,226197504,300517119,2359296,256
"992","GTX-980",9,"dotProd",7,79691776,0.006638222,1216,2048,0.937814,46694400,7782400,6225920,39845888,311296,8,1,95.54668,238764032,317212408,2490368,256
"993","GTX-980",9,"dotProd",7,83886080,0.00698336,1216,2048,0.937805,49152000,8192000,6553600,41943040,327680,8,1,95.585597,251330560,333907703,2621440,256
"994","GTX-980",9,"dotProd",7,88080384,0.00733336,1216,2048,0.937848,51609600,8601600,6881280,44040192,344064,8,1,95.539718,263897088,350603016,2752512,256
"995","GTX-980",9,"dotProd",7,92274688,0.007689281,1216,2048,0.937995,54067200,9011200,7208960,46137344,360448,8,1,95.455473,276463616,367298560,2883584,256
"996","GTX-980",9,"dotProd",7,96468992,0.008031379,1216,2048,0.937826,56524800,9420800,7536640,48234496,376832,8,1,95.573844,289030144,383993856,3014656,256
"997","GTX-980",9,"dotProd",7,100663296,0.008377284,1216,2048,0.937765,58982400,9830400,7864320,50331648,393216,8,1,95.625552,301596672,400688914,3145728,256
"998","GTX-980",9,"dotProd",7,104857600,0.008728791,1216,2048,0.937822,61440000,10240000,8192000,52428800,409600,8,1,95.419113,314163200,417384448,3276800,256
"999","GTX-980",9,"dotProd",7,109051904,0.009079591,1216,2048,0.937833,63897600,10649600,8519680,54525952,425984,8,1,95.541824,326729728,434079484,3407872,256
"1000","GTX-980",9,"dotProd",7,113246208,0.009432152,1216,2048,0.937901,66355200,11059200,8847360,56623104,442368,8,1,95.515238,339296256,450774784,3538944,256
"1001","GTX-980",9,"dotProd",7,117440512,0.009777546,1216,2048,0.937828,68812800,11468800,9175040,58720256,458752,8,1,95.55837,351862784,467470336,3670016,256
"1002","GTX-980",9,"dotProd",7,121634816,0.010136,1216,2048,0.938187,71270400,11878400,9502720,60817408,475136,8,1,94.535469,364429312,484165382,3801088,256
"1003","GTX-980",9,"dotProd",7,125829120,0.010477,1216,2048,0.937832,73728000,12288000,9830400,62914560,491520,8,1,95.541284,376995840,500860928,3932160,256
"1004","GTX-980",9,"dotProd",7,130023424,0.010834,1216,2048,0.937926,76185600,12697600,10158080,65011712,507904,8,1,95.471192,389562368,517555967,4063232,256
"1005","GTX-980",9,"dotProd",7,134217728,0.011171,1216,2048,0.937858,78643200,13107200,10485760,67108864,524288,8,1,95.519742,402128896,534251265,4194304,256
"1006","GTX-980",9,"dotProd",7,138412032,0.01153,1216,2048,0.937927,81100800,13516800,10813440,69206016,540672,8,1,95.253639,414695424,550946816,4325376,256
"1007","GTX-980",9,"dotProd",7,142606336,0.011873,1216,2048,0.938128,83558400,13926400,11141120,71303168,557056,8,1,94.155809,427261952,567642112,4456448,256
"1008","GTX-980",9,"dotProd",7,146800640,0.012231,1216,2048,0.938199,86016000,14336000,11468800,73400320,573440,8,1,94.10979,439828480,584337157,4587520,256
"1009","GTX-980",9,"dotProd",7,150994944,0.012578,1216,2048,0.938157,88473600,14745600,11796480,75497472,589824,8,1,94.137092,452395008,601032704,4718592,256
"1010","GTX-980",9,"dotProd",7,155189248,0.012923,1216,2048,0.93815,90931200,15155200,12124160,77594624,606208,8,1,94.142263,464961536,617727755,4849664,256
"1011","GTX-980",9,"dotProd",7,159383552,0.013278,1216,2048,0.938185,93388800,15564800,12451840,79691776,622592,8,1,94.085154,477528064,634423054,4980736,256
"1012","GTX-980",9,"dotProd",7,163577856,0.013625,1216,2048,0.938162,95846400,15974400,12779520,81788928,638976,8,1,94.103118,490094592,651118338,5111808,256
"1013","GTX-980",9,"dotProd",7,167772160,0.013969,1216,2048,0.93815,98304000,16384000,13107200,83886080,655360,8,1,94.132205,502661120,667813888,5242880,256
"1014","GTX-980",9,"dotProd",7,171966464,0.014327,1216,2048,0.938185,100761600,16793600,13434880,85983232,671744,8,1,94.06896,515227648,684508934,5373952,256
"1015","GTX-980",9,"dotProd",7,176160768,0.014681,1216,2048,0.938235,103219200,17203200,13762560,88080384,688128,8,1,94.002403,527794176,701204480,5505024,256
"1016","GTX-980",9,"dotProd",7,180355072,0.015022,1216,2048,0.938185,105676800,17612800,14090240,90177536,704512,8,1,94.079137,540360704,717899776,5636096,256
"1017","GTX-980",9,"dotProd",7,184549376,0.015377,1216,2048,0.938233,108134400,18022400,14417920,92274688,720896,8,1,94.035509,552927232,734595072,5767168,256
"1018","GTX-980",9,"dotProd",7,188743680,0.015721,1216,2048,0.938214,110592000,18432000,14745600,94371840,737280,8,1,94.035221,565493760,751290117,5898240,256
"1019","GTX-980",9,"dotProd",7,192937984,0.016073,1216,2048,0.938223,113049600,18841600,15073280,96468992,753664,8,1,94.012444,578060288,767985421,6029312,256
"1020","GTX-980",9,"dotProd",7,197132288,0.01642,1216,2048,0.938186,115507200,19251202,15400962,98566144,770048,8,1,94.019213,590626816,784680712,6160384,256
"1021","GTX-980",9,"dotProd",7,201326592,0.016774,1216,2048,0.9382,117964800,19660800,15728640,100663296,786432,8,1,94.011399,603193344,801376256,6291456,256
"1022","GTX-980",9,"dotProd",7,205520896,0.017122,1216,2048,0.938209,120422400,20070400,16056320,102760448,802816,8,1,93.994378,615759872,818071303,6422528,256
"1023","GTX-980",9,"dotProd",7,209715200,0.017475,1216,2048,0.93823,122880000,20480000,16384000,104857600,819200,8,1,93.980542,628326400,834766600,6553600,256
"1024","GTX-980",9,"dotProd",7,213909504,0.017825,1216,2048,0.938231,125337600,20889600,16711680,106954752,835584,8,1,93.977015,640892928,851461897,6684672,256
"1025","GTX-980",9,"dotProd",7,218103808,0.01817,1216,2048,0.938228,127795200,21299200,17039360,109051904,851968,8,1,93.935257,653459456,868157440,6815744,256
"1026","GTX-980",9,"dotProd",7,222298112,0.018519,1216,2048,0.938216,130252800,21708800,17367040,111149056,868352,8,1,94.012501,666025984,884852473,6946816,256
"1027","GTX-980",9,"dotProd",7,226492416,0.018873,1216,2048,0.938251,132710400,22118400,17694720,113246208,884736,8,1,93.932976,678592512,901547782,7077888,256
"1028","GTX-980",9,"dotProd",7,230686720,0.019232,1216,2048,0.938298,135168000,22528000,18022400,115343360,901120,8,1,93.854621,691159040,918243328,7208960,256
"1029","GTX-980",9,"dotProd",7,234881024,0.019564,1216,2048,0.937925,137625600,22937600,18350080,117440512,917504,8,1,91.375886,703725568,934938373,7340032,256
